date,hour_of_day,avg(average_speed)
2023-01-28,11,13.34176461390715
2023-01-28,12,12.82467916813486
2023-01-28,13,12.40816184229806
2023-01-28,14,12.25096723024009
2023-01-28,15,11.922958428839129
2023-01-28,16,11.463619204966259
2023-01-28,17,11.053666969295062
2023-01-28,18,11.272981481905108
2023-01-28,19,11.578947495067696
2023-01-28,20,12.22244059558958
2023-01-28,21,12.899485952355398
2023-01-28,22,13.082255562102318
2023-01-28,23,13.748130242162539
2023-01-29,0,14.570774142317347
2023-01-29,1,15.17914499735134
2023-01-29,2,15.99250820733649
2023-01-29,3,17.078737525265783
2023-01-29,4,18.78638700602886
2023-01-29,5,20.36635427426772
2023-01-29,6,20.77605725521521
2023-01-29,7,20.28216146405821
2023-01-29,8,18.750914748745615
2023-01-29,9,17.011274659077564
2023-01-29,10,15.736212824609895
2023-01-29,11,14.825370158028301
2023-01-29,12,14.198864856300261
2023-01-29,13,13.622609398660444
2023-01-29,14,13.186931427921708
2023-01-29,15,13.494268031282253
2023-01-29,16,13.526857889675865
2023-01-29,17,13.22310534103884
2023-01-29,18,13.44237604106947
2023-01-29,19,14.390115236297643
2023-01-29,20,15.178876514829687
2023-01-29,21,15.965135285241036
2023-01-29,22,16.123124390354715
2023-01-29,23,17.214383757221217
2023-01-30,0,17.622065849590836
2023-01-30,1,17.542715255967778
2023-01-30,2,17.835915448806187
2023-01-30,3,19.55950629829838
2023-01-30,4,22.65865481313939
2023-01-30,5,20.825930487253896
2023-01-30,6,16.301273261991614
2023-01-30,7,13.015091546886627
2023-01-30,8,12.064153168628671
2023-01-30,9,12.929599223825752
2023-01-30,10,13.271861351008017
2023-01-30,11,13.402007911530486
2023-01-30,12,13.589788819178404
2023-01-30,13,13.292211242582184
2023-01-30,14,12.404021301557169
2023-01-30,15,11.588670247048986
2023-01-30,16,11.476051901105322
2023-01-30,17,11.275964490616648
2023-01-30,18,12.34691439083977
2023-01-30,19,13.882410775742768
2023-01-30,20,14.849329671778971
2023-01-30,21,15.540157619544994
2023-01-30,22,15.965840997820571
2023-01-30,23,16.746320906665503
2023-01-31,0,17.074696917196544
2023-01-31,1,17.100781539701536
2023-01-31,2,17.949075600958857
2023-01-31,3,20.20310835009767
2023-01-31,4,21.848311406047706
2023-01-31,5,19.253331858371777
2023-01-31,6,14.391228720819404
2023-01-31,7,11.010888509162372
2023-01-31,8,10.113476055874425
2023-01-31,9,11.126884358901187
2023-01-31,10,11.819364076206769
2023-01-31,11,11.87334941035124
2023-01-31,12,12.131289102971705
2023-01-31,13,11.696107148613226
2023-01-31,14,11.234163706109948
2023-01-31,15,10.681235339751296
2023-01-31,16,10.623973080455588
2023-01-31,17,10.458500248559007
2023-01-31,18,11.306809896501523
2023-01-31,19,13.103359302966261
2023-01-31,20,14.422177782879308
2023-01-31,21,14.936434022128456
2023-01-31,22,15.272861881538013
2023-01-31,23,15.854540279534055
2023-02-01,0,16.276357110936576
2023-02-01,1,16.763385857293443
2023-02-01,2,17.553912882001438
2023-02-01,3,19.271764405662026
2023-02-01,4,21.043491140036494
2023-02-01,5,19.18340104060118
2023-02-01,6,15.2702970031204
2023-02-01,7,11.870962911067192
2023-02-01,8,11.047026197494683
2023-02-01,9,11.848524277831798
2023-02-01,10,12.20380556369016
2023-02-01,11,12.141567183006917
2023-02-01,12,12.125346553281787
2023-02-01,13,12.217408023299834
2023-02-01,14,11.372991160693934
2023-02-01,15,10.883109726175833
2023-02-01,16,10.721547220150477
2023-02-01,17,10.301406182766984
2023-02-01,18,11.18194267945192
2023-02-01,19,12.85814722875752
2023-02-01,20,14.037280052088995
2023-02-01,21,14.491821901790736
2023-02-01,22,14.93346140036261
2023-02-01,23,15.865507581989425
2023-02-02,0,16.443514674666147
2023-02-02,1,16.652030212144183
2023-02-02,2,17.689210010840945
2023-02-02,3,19.730450683010986
2023-02-02,4,21.53813219392621
2023-02-02,5,19.988579139026314
2023-02-02,6,15.824863918848084
2023-02-02,7,12.17376192348473
2023-02-02,8,11.21071486521775
2023-02-02,9,11.948842352398849
2023-02-02,10,12.318310987730982
2023-02-02,11,12.252365914968644
2023-02-02,12,12.357939490632175
2023-02-02,13,12.27889190945469
2023-02-02,14,11.383016268141574
2023-02-02,15,10.850513456432088
2023-02-02,16,10.833098470128478
2023-02-02,17,10.484568321332857
2023-02-02,18,11.0490173491555
2023-02-02,19,12.357247868731381
2023-02-02,20,13.340190494825501
2023-02-02,21,14.047093677219129
2023-02-02,22,14.411005334134822
2023-02-02,23,15.101886602306427
2023-02-03,0,15.612439846596354
2023-02-03,1,15.76648247573078
2023-02-03,2,16.479760568507405
2023-02-03,3,18.879921637038606
2023-02-03,4,21.575617431044627
2023-02-03,5,20.46087147686932
2023-02-03,6,16.309179427452477
2023-02-03,7,12.66973106879486
2023-02-03,8,11.908480607228412
2023-02-03,9,12.665643928149517
2023-02-03,10,12.598589494766777
2023-02-03,11,12.30788252299855
2023-02-03,12,12.216820952508463
2023-02-03,13,11.707260292422005
2023-02-03,14,10.67602946117364
2023-02-03,15,10.266738604085482
2023-02-03,16,10.522721835001994
2023-02-03,17,10.650554048821082
2023-02-03,18,11.105924438488927
2023-02-03,19,11.683986488632367
2023-02-03,20,12.33760546902901
2023-02-03,21,13.04410555100634
2023-02-03,22,13.391616943806294
2023-02-03,23,13.941900387673202
2023-02-04,0,14.657195488200385
2023-02-04,1,14.790790471180197
2023-02-04,2,15.315185555538225
2023-02-04,3,16.517132617330187
2023-02-04,4,18.702621460493244
2023-02-04,5,20.650628055351024
2023-02-04,6,20.108700845048194
2023-02-04,7,18.1898540774153
2023-02-04,8,16.49003097375599
2023-02-04,9,15.033504105325292
2023-02-04,10,13.836822854216015
2023-02-04,11,13.30451543433782
2023-02-04,12,12.891601794564957
2023-02-04,13,12.449353743151022
2023-02-04,14,12.518157096795674
2023-02-04,15,12.233538280674189
2023-02-04,16,12.044500642311544
2023-02-04,17,11.58228501212018
2023-02-04,18,11.43927426555788
2023-02-04,19,11.716281842767208
2023-02-04,20,12.43938118893852
2023-02-04,21,12.787168255808242
2023-02-04,22,13.091016657365158
2023-02-04,23,13.783150853235014
2023-02-05,0,14.405754475067726
2023-02-05,1,14.986494954157687
2023-02-05,2,15.553678044362865
2023-02-05,3,16.703368544374275
2023-02-05,4,18.422798235183247
2023-02-05,5,20.604654587464534
2023-02-05,6,20.83603633317847
2023-02-05,7,20.055492376637822
2023-02-05,8,18.142611536003155
2023-02-05,9,16.67035549370835
2023-02-05,10,15.563874624526935
2023-02-05,11,14.558729281997865
2023-02-05,12,13.991843496454381
2023-02-05,13,13.574918454955377
2023-02-05,14,13.35431323583031
2023-02-05,15,13.215731234359938
2023-02-05,16,13.16132379023008
2023-02-05,17,12.897074899187674
2023-02-05,18,13.206373168794496
2023-02-05,19,14.096653520773192
2023-02-05,20,15.177128274706151
2023-02-05,21,15.57063581997822
2023-02-05,22,16.244920817455814
2023-02-05,23,17.19558164528886
2023-02-06,0,17.61597576130269
2023-02-06,1,18.19798057533006
2023-02-06,2,17.90124347018822
2023-02-06,3,20.161899509641113
2023-02-06,4,22.90976723711021
2023-02-06,5,20.599577597151367
2023-02-06,6,16.174425644306144
2023-02-06,7,12.528199761687269
2023-02-06,8,11.463874899795758
2023-02-06,9,12.261020039048002
2023-02-06,10,12.780029678084754
2023-02-06,11,12.895136141668953
2023-02-06,12,13.228766012497422
2023-02-06,13,12.99394907173042
2023-02-06,14,12.04383324192693
2023-02-06,15,11.469035829863621
2023-02-06,16,11.365211225968764
2023-02-06,17,11.14835081864394
2023-02-06,18,12.041563503954507
2023-02-06,19,13.57844753853575
2023-02-06,20,14.710987439382896
2023-02-06,21,15.375539567045406
2023-02-06,22,15.590128985206066
2023-02-06,23,16.571871495767823
2023-02-07,0,16.730816052995166
2023-02-07,1,16.9668842180509
2023-02-07,2,17.621241825721825
2023-02-07,3,19.771975354624747
2023-02-07,4,22.179332295593476
2023-02-07,5,20.160404895324458
2023-02-07,6,15.450310449987693
2023-02-07,7,11.86242031774788
2023-02-07,8,10.864555806793904
2023-02-07,9,11.678343949984393
2023-02-07,10,12.144093481077213
2023-02-07,11,12.2556304985295
2023-02-07,12,12.501204752408222
2023-02-07,13,12.55376245990608
2023-02-07,14,11.66216754597319
2023-02-07,15,10.991838080751576
2023-02-07,16,10.908570743995972
2023-02-07,17,10.581794158285842
2023-02-07,18,11.191893966753812
2023-02-07,19,12.749394925470423
2023-02-07,20,14.035123040998002
2023-02-07,21,14.283306205685802
2023-02-07,22,14.745900192800498
2023-02-07,23,15.440773160650526
2023-02-08,0,15.963587075784885
2023-02-08,1,16.678039382946725
2023-02-08,2,17.277601256095085
2023-02-08,3,19.4444948196112
2023-02-08,4,22.169075918351528
2023-02-08,5,20.079563362569935
2023-02-08,6,15.519256084861139
2023-02-08,7,11.897455033962201
2023-02-08,8,10.917256166561561
2023-02-08,9,11.660605392338967
2023-02-08,10,12.037351558831967
2023-02-08,11,12.252328547255305
2023-02-08,12,12.30756934984024
2023-02-08,13,12.30920899692185
2023-02-08,14,11.57125647570199
2023-02-08,15,10.905295634883512
2023-02-08,16,10.757186891490154
2023-02-08,17,10.55222422631265
2023-02-08,18,11.274411579870275
2023-02-08,19,12.55631622107123
2023-02-08,20,13.828816208220909
2023-02-08,21,14.528967951621798
2023-02-08,22,15.032835147868772
2023-02-08,23,15.486885988515594
2023-02-09,0,15.845235276796872
2023-02-09,1,16.316237590142457
2023-02-09,2,17.018047729256946
2023-02-09,3,19.188814467496123
2023-02-09,4,21.901606962864324
2023-02-09,5,20.504034129851217
2023-02-09,6,16.113012080523845
2023-02-09,7,12.200822703156168
2023-02-09,8,11.23779666122275
2023-02-09,9,11.927116973585592
2023-02-09,10,12.260443799624502
2023-02-09,11,12.43049150865863
2023-02-09,12,12.46940519457711
2023-02-09,13,12.456139496270545
2023-02-09,14,11.61434548736237
2023-02-09,15,10.737642928528924
2023-02-09,16,10.554658590926516
2023-02-09,17,10.22961563205116
2023-02-09,18,10.70240525149243
2023-02-09,19,12.156423136878544
2023-02-09,20,13.21339184328469
2023-02-09,21,14.026468858322
2023-02-09,22,14.355696267723486
2023-02-09,23,14.805030335273113
2023-02-10,0,15.111859310369601
2023-02-10,1,15.890549520616604
2023-02-10,2,16.23746281687734
2023-02-10,3,18.290524690326283
2023-02-10,4,21.23542418848325
2023-02-10,5,19.84229638867654
2023-02-10,6,15.962937571398129
2023-02-10,7,12.530500577741536
2023-02-10,8,11.874140742623435
2023-02-10,9,12.66016190252363
2023-02-10,10,12.812430660397288
2023-02-10,11,12.42671334230529
2023-02-10,12,12.366400378232226
2023-02-10,13,11.818402876874677
2023-02-10,14,10.762704879098486
2023-02-10,15,10.110799463651933
2023-02-10,16,10.162730960243419
2023-02-10,17,10.401204619779964
2023-02-10,18,10.909268886756665
2023-02-10,19,11.554150761656356
2023-02-10,20,12.479608849586143
2023-02-10,21,13.240293512933219
2023-02-10,22,13.094263906836908
2023-02-10,23,13.640902620547793
2023-02-11,0,13.810388837111006
2023-02-11,1,14.51161334163814
2023-02-11,2,15.57738713918217
2023-02-11,3,16.402230600376868
2023-02-11,4,18.46327285538705
2023-02-11,5,20.143519322327393
2023-02-11,6,19.62215565324388
2023-02-11,7,18.292453392491026
2023-02-11,8,16.657266873433876
2023-02-11,9,15.007606138204991
2023-02-11,10,13.786751010604767
2023-02-11,11,12.819623906351056
2023-02-11,12,12.331870455463507
2023-02-11,13,11.856263328974205
2023-02-11,14,11.568744634720572
2023-02-11,15,11.327001904941753
2023-02-11,16,11.114305834635916
2023-02-11,17,10.755131113631016
2023-02-11,18,10.779572515548226
2023-02-11,19,10.957878140344924
2023-02-11,20,11.823651095031842
2023-02-11,21,12.450694707245136
2023-02-11,22,12.80341987860836
2023-02-11,23,13.704373698556378
2023-02-12,0,14.618179638596521
2023-02-12,1,15.154208405316757
2023-02-12,2,16.00541090321989
2023-02-12,3,16.78650673877507
2023-02-12,4,18.791421542514275
2023-02-12,5,20.845170105278523
2023-02-12,6,20.86886384901149
2023-02-12,7,19.84546265369185
2023-02-12,8,18.260008092029576
2023-02-12,9,16.693406550317746
2023-02-12,10,15.379998131873347
2023-02-12,11,14.575105505948763
2023-02-12,12,14.14980990309891
2023-02-12,13,13.702730986308277
2023-02-12,14,13.268120430033905
2023-02-12,15,13.207614337872457
2023-02-12,16,13.13812734395311
2023-02-12,17,12.995895140594403
2023-02-12,18,13.614860788594491
2023-02-12,19,14.970205744927307
2023-02-12,20,15.548481503691322
2023-02-12,21,15.520770880776
2023-02-12,22,15.709137973865785
2023-02-12,23,15.628680344060298
2023-02-13,0,16.89690515336457
2023-02-13,1,16.86110947229362
2023-02-13,2,17.80124586989345
2023-02-13,3,19.75987530061379
2023-02-13,4,22.6705179489571
2023-02-13,5,20.91324848999313
2023-02-13,6,16.59640762552128
2023-02-13,7,13.002760913475626
2023-02-13,8,12.124809865568263
2023-02-13,9,12.82882792898998
2023-02-13,10,13.272917482618515
2023-02-13,11,13.407973870536946
2023-02-13,12,13.37405732337292
2023-02-13,13,13.099159855269226
2023-02-13,14,12.244253938466649
2023-02-13,15,11.603517630104593
2023-02-13,16,11.5866635642927
2023-02-13,17,11.44223090422752
2023-02-13,18,11.997095601812159
2023-02-13,19,13.63367827558207
2023-02-13,20,14.381838821407676
2023-02-13,21,14.750771325197526
2023-02-13,22,15.78362082032649
2023-02-13,23,16.722520904882572
2023-02-14,0,16.916486652221394
2023-02-14,1,17.045795033214915
2023-02-14,2,17.917954970262763
2023-02-14,3,19.95642491570826
2023-02-14,4,21.995241421898157
2023-02-14,5,20.070641881940006
2023-02-14,6,15.61540581849131
2023-02-14,7,11.719766398793935
2023-02-14,8,10.621936499438187
2023-02-14,9,11.413981517063622
2023-02-14,10,11.897323396079935
2023-02-14,11,11.972616765729144
2023-02-14,12,12.20624445027543
2023-02-14,13,12.193666648211174
2023-02-14,14,11.145249979534741
2023-02-14,15,10.388219964673807
2023-02-14,16,9.938713339255997
2023-02-14,17,9.744470140311828
2023-02-14,18,10.40401331566932
2023-02-14,19,11.643008416635823
2023-02-14,20,12.829449370538432
2023-02-14,21,13.628709656892056
2023-02-14,22,14.330850880247723
2023-02-14,23,14.989820059485622
2023-02-15,0,15.51478882442963
2023-02-15,1,16.27245752765247
2023-02-15,2,17.235513294218258
2023-02-15,3,18.305405597134094
2023-02-15,4,20.303731512960024
2023-02-15,5,19.096715630001853
2023-02-15,6,15.205971320610578
2023-02-15,7,12.03398769155867
2023-02-15,8,11.184836908126512
2023-02-15,9,11.659213629176321
2023-02-15,10,11.915544923083567
2023-02-15,11,12.087598059914148
2023-02-15,12,12.135924655780785
2023-02-15,13,12.07252719794914
2023-02-15,14,11.15599326811956
2023-02-15,15,11.156777271664671
2023-02-15,16,10.911026336966987
2023-02-15,17,10.713521271287705
2023-02-15,18,11.456563888359483
2023-02-15,19,12.791845100792239
2023-02-15,20,14.03142280163839
2023-02-15,21,14.705582159404814
2023-02-15,22,15.150596470590813
2023-02-15,23,15.743307505418635
2023-02-16,0,16.304912177705816
2023-02-16,1,16.81219402236507
2023-02-16,2,17.249185126359777
2023-02-16,3,19.640408144364844
2023-02-16,4,22.76684112427228
2023-02-16,5,20.779690112010652
2023-02-16,6,16.44283701257652
2023-02-16,7,12.538218771676414
2023-02-16,8,11.376776437579716
2023-02-16,9,12.090738541258476
2023-02-16,10,12.52988513110654
2023-02-16,11,12.74184050863151
2023-02-16,12,12.91211635485888
2023-02-16,13,12.8459347394121
2023-02-16,14,10.819667522089222
2023-02-16,15,9.447316415122074
2023-02-16,16,9.626254780487926
2023-02-16,17,9.949718417937499
2023-02-16,18,11.072766929811175
2023-02-16,19,12.586990860590276
2023-02-16,20,13.530356907276877
2023-02-16,21,14.327737051611788
2023-02-16,22,15.106951676877701
2023-02-16,23,15.699664616494045
2023-02-17,0,16.26971061542905
2023-02-17,1,16.61138503157732
2023-02-17,2,16.95223352701272
2023-02-17,3,19.364941575734527
2023-02-17,4,22.18914075585456
2023-02-17,5,20.65555223673741
2023-02-17,6,16.458391611764462
2023-02-17,7,12.544717850680788
2023-02-17,8,11.597707310291382
2023-02-17,9,11.753866167429422
2023-02-17,10,12.248805396280115
2023-02-17,11,12.477180728192655
2023-02-17,12,12.220183339777316
2023-02-17,13,11.048101190295453
2023-02-17,14,10.68482538784216
2023-02-17,15,10.35607281480537
2023-02-17,16,10.019993052083773
2023-02-17,17,10.217386245798501
2023-02-17,18,11.211344937384078
2023-02-17,19,11.921179139967958
2023-02-17,20,12.671995503311035
2023-02-17,21,13.380958850196704
2023-02-17,22,13.461613094134696
2023-02-17,23,13.774912390893354
2023-02-18,0,14.24687865644558
2023-02-18,1,14.99198331508259
2023-02-18,2,15.584380850684942
2023-02-18,3,16.928644401853774
2023-02-18,4,19.13104633913625
2023-02-18,5,20.710270866125352
2023-02-18,6,19.948434407989264
2023-02-18,7,18.85426460964309
2023-02-18,8,17.066557505603633
2023-02-18,9,15.216878561349565
2023-02-18,10,14.079042133280446
2023-02-18,11,13.409410010299869
2023-02-18,12,12.913142018395892
2023-02-18,13,12.533107226676721
2023-02-18,14,12.385488188964029
2023-02-18,15,12.092486534101704
2023-02-18,16,11.71471248239972
2023-02-18,17,11.518088695321413
2023-02-18,18,11.499055376320525
2023-02-18,19,11.784402637319314
2023-02-18,20,12.456545321288901
2023-02-18,21,13.053354755102369
2023-02-18,22,13.359759842777224
2023-02-18,23,14.014745485545955
2023-02-19,0,14.638878518667838
2023-02-19,1,15.403747931502176
2023-02-19,2,15.98243754028778
2023-02-19,3,16.900554558595108
2023-02-19,4,18.853272911943957
2023-02-19,5,20.539116839620796
2023-02-19,6,20.569006635958406
2023-02-19,7,20.12106938780471
2023-02-19,8,18.46748355548849
2023-02-19,9,16.94896891682688
2023-02-19,10,15.607287234814372
2023-02-19,11,14.60796963865037
2023-02-19,12,13.990103575885332
2023-02-19,13,13.6003720358244
2023-02-19,14,13.213338901579116
2023-02-19,15,12.918060353813466
2023-02-19,16,12.794574382943852
2023-02-19,17,12.598862912830871
2023-02-19,18,12.827998475342259
2023-02-19,19,13.565139221763552
2023-02-19,20,14.375912891211172
2023-02-19,21,15.073137578385989
2023-02-19,22,15.588759833152702
2023-02-19,23,16.435540955478157
2023-02-20,0,16.793949556127547
2023-02-20,1,16.97403321461666
2023-02-20,2,17.550361509078634
2023-02-20,3,19.565968013121456
2023-02-20,4,22.18832170581638
2023-02-20,5,21.690476607624483
2023-02-20,6,20.332604443285987
2023-02-20,7,19.43275084651135
2023-02-20,8,17.07440854204827
2023-02-20,9,16.066634466608022
2023-02-20,10,15.04162538326921
2023-02-20,11,14.53682088489607
2023-02-20,12,14.332136332034853
2023-02-20,13,14.142906401815717
2023-02-20,14,13.838769516460054
2023-02-20,15,13.680238513177336
2023-02-20,16,13.625659367863665
2023-02-20,17,13.503220937069411
2023-02-20,18,13.541352525040663
2023-02-20,19,14.362836036333924
2023-02-20,20,15.070848237428804
2023-02-20,21,15.86264312844722
2023-02-20,22,16.635513679884195
2023-02-20,23,17.766971248078036
2023-02-21,0,17.858803631286452
2023-02-21,1,17.967566462266525
2023-02-21,2,17.747070911626558
2023-02-21,3,19.59585087934406
2023-02-21,4,21.638903094846135
2023-02-21,5,19.324173379879994
2023-02-21,6,15.909217589155912
